"event_quantile","event_threshold_value","probability_cutoff","classification_draws_used","n_obs_total","n_obs_mean_per_fold","actual_positive_share","predicted_positive_share","tp_total","tn_total","fp_total","fn_total","tp_mean_per_fold","tn_mean_per_fold","fp_mean_per_fold","fn_mean_per_fold","accuracy_mean","accuracy_se","accuracy_rel_to_gaussian","accuracy_delta_to_gaussian","precision_mean","precision_se","precision_rel_to_gaussian","precision_delta_to_gaussian","recall_mean","recall_se","recall_rel_to_gaussian","recall_delta_to_gaussian","specificity_mean","specificity_se","specificity_rel_to_gaussian","specificity_delta_to_gaussian","f1_mean","f1_se","f1_rel_to_gaussian","f1_delta_to_gaussian","accuracy_direction","precision_direction","recall_direction","specificity_direction","f1_direction","count_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","setting_orig","source","is_ar2","is_mrts","is_prop","model_lane"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,36,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,36,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,36,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,36,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,36,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,37,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,37,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,37,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,37,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,37,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,38,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,38,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,38,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,38,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,38,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,39,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,39,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,39,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,39,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,39,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,40,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,40,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,40,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,40,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,40,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,41,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,41,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,41,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,41,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,41,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,42,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,42,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,42,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,42,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,42,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,43,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
